registration_date;activation_date;merchant_id;type;ind_frod
26.03.2023;28.03.2023;15308;IE;0.0
02.06.2023;07.06.2023;15309;IE;0.0
06.05.2023;;15310;IE;0.0
05.05.2023;14.05.2023;15311;IE;0.0
01.07.2023;;15312;IE;0.0
05.07.2023;08.07.2023;15313;IE;0.0
02.06.2023;13.06.2023;15314;IE;1.0
04.06.2023;;15315;IE;0.0
29.04.2023;;15316;IE;0.0
10.11.2023;;15317;IE;0.0
09.10.2023;16.10.2023;15318;IE;0.0
24.05.2023;;15319;IE;0.0
17.03.2023;18.03.2023;15320;IE;0.0
22.04.2023;03.05.2023;15321;IE;1.0
25.04.2023;29.04.2023;15322;IE;0.0
20.06.2023;26.06.2023;15323;IE;0.0
03.05.2023;10.05.2023;15324;IE;0.0
19.06.2023;23.06.2023;15325;IE;0.0
04.05.2023;;15326;IE;0.0
26.10.2023;04.11.2023;15327;IE;0.0
22.06.2023;28.06.2023;15328;IE;0.0
24.01.2023;;15329;IE;0.0
12.04.2023;;15330;IE;0.0
14.10.2023;;15331;IE;0.0
02.04.2023;03.04.2023;15332;IE;0.0
16.02.2023;22.02.2023;15333;IE;0.0
20.11.2023;26.11.2023;15334;IE;1.0
01.12.2023;07.12.2023;15335;IE;0.0
07.02.2023;10.02.2023;15336;IE;0.0
22.12.2023;;15337;IE;0.0
10.04.2023;;15338;IE;0.0
16.08.2023;;15339;IE;0.0
18.02.2023;;15340;IE;0.0
28.12.2023;;15341;IE;0.0
07.04.2023;;15342;IE;0.0
13.11.2023;18.11.2023;15343;IE;0.0
01.10.2023;;15344;IE;0.0
13.11.2023;;15345;IE;0.0
20.12.2023;22.12.2023;15346;IE;0.0
12.03.2023;;15347;IE;0.0
08.08.2023;;15348;IE;0.0
25.04.2023;05.05.2023;15349;IE;0.0
13.05.2023;15.05.2023;15350;IE;0.0
11.06.2023;15.06.2023;15351;IE;0.0
11.11.2023;22.11.2023;15352;IE;
25.01.2023;30.01.2023;15353;IE;0.0
16.08.2023;22.08.2023;15354;IE;0.0
21.12.2023;25.12.2023;15355;IE;0.0
12.07.2023;;15356;IE;0.0
20.02.2023;;15357;IE;0.0
07.11.2023;08.11.2023;15358;IE;0.0
19.07.2023;21.07.2023;15359;IE;0.0
05.05.2023;16.05.2023;15360;IE;0.0
20.06.2023;27.06.2023;15361;IE;0.0
25.10.2023;;15362;IE;0.0
20.09.2023;21.09.2023;15363;IE;0.0
30.06.2023;;15364;IE;0.0
31.07.2023;06.08.2023;15365;IE;0.0
28.07.2023;06.08.2023;15366;IE;1.0
02.02.2023;;15367;IE;0.0
02.04.2023;04.04.2023;15368;IE;1.0
05.11.2023;11.11.2023;15369;IE;0.0
28.10.2023;06.11.2023;15370;IE;0.0
10.02.2023;13.02.2023;15371;IE;0.0
21.07.2023;;15372;IE;0.0
28.12.2023;29.12.2023;15373;IE;0.0
28.07.2023;;15374;IE;0.0
17.08.2023;20.08.2023;15375;IE;0.0
23.09.2023;29.09.2023;15376;IE;0.0
19.04.2023;21.04.2023;15377;IE;0.0
09.11.2023;;15378;IE;0.0
17.06.2023;22.06.2023;15379;IE;0.0
09.11.2023;;15380;IE;0.0
13.10.2023;;15381;IE;0.0
25.10.2023;;15382;IE;0.0
18.08.2023;27.08.2023;15383;IE;1.0
23.07.2023;;15384;IE;0.0
27.10.2023;;15385;IE;1.0
10.06.2023;13.06.2023;15386;IE;0.0
03.05.2023;13.05.2023;15387;IE;0.0
01.08.2023;12.08.2023;15388;IE;0.0
08.05.2023;15.05.2023;15389;IE;0.0
15.06.2023;25.06.2023;15390;IE;0.0
18.11.2023;22.11.2023;15391;IE;1.0
30.12.2023;01.01.2024;15392;IE;0.0
11.05.2023;19.05.2023;15393;IE;0.0
02.10.2023;12.10.2023;15394;IE;0.0
09.02.2023;17.02.2023;15395;IE;0.0
01.02.2023;06.02.2023;15396;IE;0.0
14.07.2023;16.07.2023;15397;IE;0.0
18.12.2023;22.12.2023;15398;IE;0.0
22.06.2023;02.07.2023;15399;IE;0.0
06.01.2023;;15400;IE;0.0
27.03.2023;31.03.2023;15401;IE;1.0
15.03.2023;;15402;IE;0.0
06.06.2023;;15403;IE;0.0
21.11.2023;27.11.2023;15404;IE;0.0
10.01.2023;21.01.2023;15405;IE;1.0
30.11.2023;;15406;IE;1.0
23.09.2023;27.09.2023;15407;IE;0.0
13.07.2023;19.07.2023;15408;IE;0.0
18.09.2023;;15409;IE;0.0
24.02.2023;05.03.2023;15410;IE;0.0
31.10.2023;07.11.2023;15411;IE;0.0
26.12.2023;;15412;IE;0.0
18.11.2023;25.11.2023;15413;IE;0.0
07.07.2023;08.07.2023;15414;IE;0.0
18.08.2023;;15415;IE;0.0
14.11.2023;15.11.2023;15416;IE;0.0
15.07.2023;16.07.2023;15417;IE;0.0
11.02.2023;;15418;IE;0.0
01.04.2023;;15419;IE;0.0
29.10.2023;;15420;IE;0.0
04.12.2023;15.12.2023;15421;IE;0.0
03.11.2023;07.11.2023;15422;IE;0.0
16.03.2023;20.03.2023;15423;IE;0.0
06.04.2023;14.04.2023;15424;IE;0.0
07.04.2023;12.04.2023;15425;IE;0.0
27.07.2023;;15426;IE;0.0
15.09.2023;;15427;IE;0.0
07.01.2023;16.01.2023;15428;IE;0.0
12.05.2023;;15429;IE;0.0
13.07.2023;18.07.2023;15430;IE;0.0
22.10.2023;;15431;IE;0.0
31.07.2023;11.08.2023;15432;IE;0.0
15.09.2023;;15433;IE;0.0
12.01.2023;;15434;IE;0.0
25.05.2023;;15435;IE;0.0
28.11.2023;06.12.2023;15436;IE;0.0
03.04.2023;14.04.2023;15437;IE;0.0
09.03.2023;;15438;IE;0.0
06.10.2023;09.10.2023;15439;IE;0.0
06.03.2023;07.03.2023;15440;IE;0.0
20.10.2023;26.10.2023;15441;IE;0.0
30.08.2023;01.09.2023;15442;IE;0.0
14.03.2023;22.03.2023;15443;IE;0.0
15.02.2023;19.02.2023;15444;IE;0.0
04.03.2023;13.03.2023;15445;IE;0.0
06.03.2023;;15446;IE;0.0
30.05.2023;06.06.2023;15447;IE;0.0
17.04.2023;27.04.2023;15448;IE;0.0
25.06.2023;02.07.2023;15449;IE;1.0
02.07.2023;;15450;IE;0.0
02.08.2023;07.08.2023;15451;IE;0.0
11.09.2023;;15452;IE;0.0
10.01.2023;;15453;IE;0.0
27.10.2023;;15454;IE;0.0
01.12.2023;09.12.2023;15455;IE;0.0
23.05.2023;29.05.2023;15456;IE;0.0
06.03.2023;16.03.2023;15457;IE;0.0
23.08.2023;30.08.2023;15458;IE;0.0
21.07.2023;;15459;IE;0.0
02.12.2023;05.12.2023;15460;IE;0.0
10.01.2023;;15461;IE;0.0
19.06.2023;26.06.2023;15462;IE;0.0
20.01.2023;;15463;IE;0.0
15.02.2023;;15464;IE;0.0
12.08.2023;14.08.2023;15465;IE;0.0
27.10.2023;28.10.2023;15466;IE;0.0
15.07.2023;;15467;IE;0.0
02.06.2023;10.06.2023;15468;IE;1.0
24.11.2023;;15469;IE;0.0
08.09.2023;;15470;IE;1.0
25.07.2023;31.07.2023;15471;IE;0.0
25.06.2023;;15472;IE;0.0
18.11.2023;22.11.2023;15473;IE;0.0
23.02.2023;;15474;IE;1.0
14.06.2023;16.06.2023;15475;IE;0.0
04.08.2023;09.08.2023;15476;IE;0.0
28.06.2023;07.07.2023;15477;IE;0.0
02.04.2023;05.04.2023;15478;IE;0.0
11.07.2023;13.07.2023;15479;IE;0.0
30.01.2023;;15480;IE;0.0
22.08.2023;;15481;IE;0.0
16.05.2023;20.05.2023;15482;IE;0.0
15.10.2023;;15483;IE;0.0
16.08.2023;19.08.2023;15484;IE;0.0
13.11.2023;21.11.2023;15485;IE;0.0
19.02.2023;;15486;IE;0.0
17.05.2023;;15487;IE;0.0
08.12.2023;;15488;IE;0.0
22.08.2023;;15489;IE;0.0
04.10.2023;;15490;IE;0.0
20.11.2023;;15491;IE;0.0
19.08.2023;;15492;IE;0.0
19.09.2023;25.09.2023;15493;IE;0.0
24.09.2023;;15494;IE;1.0
25.11.2023;05.12.2023;15495;IE;0.0
28.01.2023;05.02.2023;15496;IE;0.0
30.12.2023;;15497;IE;0.0
23.09.2023;25.09.2023;15498;IE;1.0
18.03.2023;;15499;IE;0.0
10.10.2023;20.10.2023;15500;IE;0.0
22.11.2023;;15501;IE;0.0
01.09.2023;10.09.2023;15502;IE;0.0
19.06.2023;;15503;IE;0.0
12.04.2023;;15504;IE;0.0
11.04.2023;21.04.2023;15505;IE;0.0
04.09.2023;07.09.2023;15506;IE;0.0
23.06.2023;;15507;IE;
17.09.2023;;15508;IE;0.0
09.05.2023;;15509;IE;0.0
25.08.2023;29.08.2023;15510;IE;0.0
31.05.2023;;15511;IE;1.0
08.05.2023;14.05.2023;15512;IE;0.0
29.09.2023;;15513;IE;0.0
23.09.2023;;15514;IE;0.0
15.07.2023;;15515;IE;0.0
09.10.2023;13.10.2023;15516;IE;0.0
19.03.2023;29.03.2023;15517;IE;0.0
31.08.2023;;15518;IE;0.0
06.02.2023;;15519;IE;0.0
14.09.2023;;15520;IE;0.0
22.03.2023;;15521;IE;0.0
27.02.2023;05.03.2023;15522;IE;0.0
05.09.2023;09.09.2023;15523;IE;0.0
23.08.2023;;15524;IE;1.0
21.04.2023;02.05.2023;15525;IE;0.0
01.02.2023;;15526;IE;0.0
07.04.2023;15.04.2023;15527;IE;0.0
11.10.2023;16.10.2023;15528;IE;0.0
28.04.2023;06.05.2023;15529;IE;0.0
14.10.2023;15.10.2023;15530;IE;0.0
11.10.2023;21.10.2023;15531;IE;0.0
16.05.2023;25.05.2023;15532;IE;0.0
22.12.2023;;15533;IE;0.0
22.07.2023;24.07.2023;15534;IE;0.0
08.02.2023;19.02.2023;15535;IE;0.0
21.12.2023;31.12.2023;15536;IE;0.0
20.05.2023;;15537;IE;0.0
25.07.2023;;15538;IE;0.0
26.05.2023;31.05.2023;15539;IE;0.0
29.08.2023;08.09.2023;15540;IE;0.0
25.03.2023;03.04.2023;15541;IE;0.0
20.09.2023;;15542;IE;0.0
20.02.2023;26.02.2023;15543;IE;0.0
13.11.2023;20.11.2023;15544;IE;0.0
08.05.2023;;15545;IE;0.0
21.03.2023;29.03.2023;15546;IE;0.0
17.01.2023;21.01.2023;15547;IE;0.0
20.06.2023;30.06.2023;15548;IE;0.0
06.02.2023;14.02.2023;15549;IE;0.0
05.02.2023;;15550;IE;0.0
29.06.2023;04.07.2023;15551;IE;0.0
16.06.2023;;15552;IE;0.0
15.02.2023;;15553;IE;0.0
19.07.2023;;15554;IE;0.0
01.10.2023;;15555;IE;0.0
13.10.2023;;15556;IE;0.0
22.09.2023;;15557;IE;0.0
20.01.2023;;15558;IE;0.0
05.07.2023;15.07.2023;15559;IE;0.0
27.10.2023;04.11.2023;15560;IE;0.0
28.03.2023;07.04.2023;15561;IE;0.0
06.05.2023;08.05.2023;15562;IE;0.0
18.03.2023;;15563;IE;0.0
10.12.2023;13.12.2023;15564;IE;0.0
11.10.2023;19.10.2023;15565;IE;0.0
23.02.2023;24.02.2023;15566;IE;0.0
18.10.2023;;15567;IE;0.0
11.02.2023;;15568;IE;0.0
21.07.2023;;15569;IE;0.0
13.02.2023;16.02.2023;15570;IE;0.0
01.06.2023;02.06.2023;15571;IE;1.0
14.09.2023;;15572;IE;0.0
18.06.2023;;15573;IE;1.0
08.06.2023;17.06.2023;15574;IE;0.0
21.06.2023;30.06.2023;15575;IE;0.0
03.12.2023;;15576;IE;0.0
31.05.2023;07.06.2023;15577;IE;0.0
02.12.2023;;15578;IE;0.0
22.03.2023;29.03.2023;15579;IE;0.0
31.10.2023;11.11.2023;15580;IE;0.0
04.12.2023;11.12.2023;15581;IE;0.0
10.08.2023;16.08.2023;15582;IE;0.0
23.06.2023;;15583;IE;0.0
24.01.2023;;15584;IE;0.0
20.04.2023;28.04.2023;15585;IE;0.0
07.06.2023;;15586;IE;0.0
09.12.2023;;15587;IE;0.0
10.03.2023;14.03.2023;15588;IE;0.0
11.03.2023;17.03.2023;15589;IE;0.0
30.04.2023;03.05.2023;15590;IE;0.0
04.06.2023;13.06.2023;15591;IE;0.0
12.02.2023;18.02.2023;15592;IE;0.0
30.12.2023;;15593;IE;0.0
29.03.2023;04.04.2023;15594;IE;0.0
08.12.2023;14.12.2023;15595;IE;0.0
07.01.2023;18.01.2023;15596;IE;0.0
14.10.2023;;15597;IE;0.0
07.11.2023;;15598;IE;0.0
04.06.2023;10.06.2023;15599;IE;0.0
16.07.2023;;15600;IE;0.0
21.09.2023;29.09.2023;15601;IE;0.0
15.11.2023;;15602;IE;0.0
22.08.2023;;15603;IE;0.0
07.11.2023;08.11.2023;15604;IE;0.0
18.09.2023;28.09.2023;15605;IE;0.0
26.11.2023;;15606;IE;0.0
14.08.2023;;15607;IE;0.0
22.04.2023;25.04.2023;15608;IE;0.0
09.04.2023;;15609;IE;0.0
27.09.2023;;15610;IE;0.0
30.11.2023;01.12.2023;15611;IE;0.0
26.11.2023;04.12.2023;15612;IE;0.0
03.10.2023;12.10.2023;15613;IE;1.0
15.07.2023;;15614;IE;0.0
04.09.2023;15.09.2023;15615;IE;0.0
09.03.2023;15.03.2023;15616;IE;0.0
19.07.2023;30.07.2023;15617;IE;0.0
14.01.2023;24.01.2023;15618;IE;0.0
22.08.2023;23.08.2023;15619;IE;0.0
17.01.2023;19.01.2023;15620;IE;0.0
05.11.2023;;15621;IE;
17.05.2023;18.05.2023;15622;IE;0.0
10.11.2023;;15623;IE;0.0
14.06.2023;;15624;IE;0.0
18.06.2023;21.06.2023;15625;IE;0.0
05.11.2023;08.11.2023;15626;IE;0.0
28.02.2023;;15627;IE;0.0
30.08.2023;;15628;IE;0.0
26.07.2023;;15629;IE;0.0
22.05.2023;25.05.2023;15630;IE;0.0
23.01.2023;30.01.2023;15631;IE;0.0
11.10.2023;;15632;IE;0.0
28.05.2023;;15633;IE;0.0
29.05.2023;07.06.2023;15634;IE;0.0
01.09.2023;03.09.2023;15635;IE;0.0
11.11.2023;;15636;IE;0.0
10.12.2023;20.12.2023;15637;IE;0.0
18.07.2023;;15638;IE;0.0
25.05.2023;29.05.2023;15639;IE;1.0
04.12.2023;07.12.2023;15640;IE;0.0
09.02.2023;19.02.2023;15641;IE;0.0
04.06.2023;05.06.2023;15642;IE;0.0
04.03.2023;13.03.2023;15643;IE;0.0
14.10.2023;;15644;IE;1.0
03.02.2023;;15645;IE;0.0
12.07.2023;;15646;IE;0.0
12.01.2023;;15647;IE;0.0
18.01.2023;29.01.2023;15648;IE;0.0
11.11.2023;12.11.2023;15649;IE;0.0
29.03.2023;;15650;IE;0.0
04.10.2023;06.10.2023;15651;IE;0.0
18.08.2023;;15652;IE;0.0
30.08.2023;05.09.2023;15653;IE;1.0
01.06.2023;;15654;IE;0.0
24.04.2023;;15655;IE;0.0
08.09.2023;11.09.2023;15656;IE;0.0
07.01.2023;09.01.2023;15657;IE;0.0
03.05.2023;05.05.2023;15658;IE;0.0
16.07.2023;18.07.2023;15659;IE;0.0
02.05.2023;12.05.2023;15660;IE;0.0
01.01.1970;;15661;IE;0.0
20.01.2023;26.01.2023;15662;IE;0.0
13.07.2023;;15663;IE;0.0
04.11.2023;;15664;IE;0.0
07.11.2023;12.11.2023;15665;IE;0.0
28.10.2023;04.11.2023;15666;IE;0.0
07.07.2023;;15667;IE;0.0
08.06.2023;16.06.2023;15668;IE;0.0
06.05.2023;10.05.2023;15669;IE;0.0
26.08.2023;27.08.2023;15670;IE;0.0
08.12.2023;11.12.2023;15671;IE;0.0
08.01.2023;13.01.2023;15672;IE;0.0
01.04.2023;10.04.2023;15673;IE;0.0
20.08.2023;;15674;IE;0.0
04.11.2023;09.11.2023;15675;IE;1.0
25.07.2023;29.07.2023;15676;IE;0.0
22.04.2023;;15677;IE;0.0
07.11.2023;10.11.2023;15678;IE;0.0
08.05.2023;14.05.2023;15679;IE;0.0
23.11.2023;03.12.2023;15680;IE;0.0
24.02.2023;;15681;IE;0.0
29.05.2023;31.05.2023;15682;IE;0.0
19.12.2023;;15683;IE;0.0
12.11.2023;21.11.2023;15684;IE;0.0
09.09.2023;;15685;IE;0.0
14.07.2023;;15686;IE;0.0
16.08.2023;;15687;IE;1.0
12.09.2023;14.09.2023;15688;IE;0.0
02.09.2023;;15689;IE;0.0
18.04.2023;;15690;IE;0.0
13.08.2023;21.08.2023;15691;IE;0.0
15.08.2023;18.08.2023;15692;IE;0.0
27.08.2023;;15693;IE;0.0
20.01.2023;;15694;IE;0.0
25.07.2023;29.07.2023;15695;IE;0.0
31.12.2023;07.01.2024;15696;IE;0.0
23.09.2023;26.09.2023;15697;IE;0.0
02.08.2023;09.08.2023;15698;IE;1.0
16.07.2023;;15699;IE;0.0
14.07.2023;;15700;IE;0.0
29.01.2023;09.02.2023;15701;IE;0.0
30.03.2023;08.04.2023;15702;IE;0.0
29.01.2023;;15703;IE;0.0
20.08.2023;25.08.2023;15704;IE;0.0
22.09.2023;;15705;IE;0.0
16.09.2023;;15706;IE;0.0
23.01.2023;27.01.2023;15707;IE;0.0
16.11.2023;;15708;IE;0.0
09.01.2023;10.01.2023;15709;IE;0.0
03.03.2023;;15710;IE;0.0
18.06.2023;21.06.2023;15711;IE;0.0
20.02.2023;;15712;IE;0.0
22.04.2023;01.05.2023;15713;IE;1.0
20.01.2023;29.01.2023;15714;IE;0.0
18.12.2023;20.12.2023;15715;IE;0.0
29.06.2023;08.07.2023;15716;IE;0.0
27.04.2023;;15717;IE;0.0
06.09.2023;;15718;IE;0.0
04.03.2023;06.03.2023;15719;IE;0.0
02.11.2023;03.11.2023;15720;IE;1.0
20.09.2023;;15721;IE;0.0
18.12.2023;26.12.2023;15722;IE;0.0
10.07.2023;13.07.2023;15723;IE;0.0
30.01.2023;08.02.2023;15724;IE;0.0
25.07.2023;;15725;IE;0.0
19.01.2023;;15726;IE;0.0
02.09.2023;13.09.2023;15727;IE;
11.04.2023;;15728;IE;0.0
15.06.2023;23.06.2023;15729;IE;0.0
29.03.2023;31.03.2023;15730;IE;0.0
14.10.2023;17.10.2023;15731;IE;0.0
22.06.2023;;15732;IE;0.0
06.09.2023;;15733;IE;0.0
12.06.2023;14.06.2023;15734;IE;1.0
01.06.2023;;15735;IE;0.0
18.08.2023;24.08.2023;15736;IE;1.0
08.09.2023;16.09.2023;15737;IE;0.0
17.09.2023;;15738;IE;0.0
10.11.2023;19.11.2023;15739;IE;0.0
13.03.2023;;15740;IE;0.0
17.10.2023;;15741;IE;0.0
29.12.2023;08.01.2024;15742;IE;0.0
02.05.2023;05.05.2023;15743;IE;0.0
17.03.2023;20.03.2023;15744;IE;0.0
03.10.2023;07.10.2023;15745;IE;0.0
06.06.2023;11.06.2023;15746;IE;0.0
26.10.2023;03.11.2023;15747;IE;0.0
24.05.2023;04.06.2023;15748;IE;0.0
27.09.2023;07.10.2023;15749;IE;0.0
26.04.2023;;15750;IE;0.0
17.09.2023;24.09.2023;15751;IE;0.0
11.11.2023;13.11.2023;15752;IE;0.0
06.11.2023;;15753;IE;0.0
06.02.2023;17.02.2023;15754;IE;0.0
11.06.2023;13.06.2023;15755;IE;0.0
13.02.2023;;15756;IE;0.0
30.12.2023;;15757;IE;1.0
02.07.2023;;15758;IE;0.0
27.02.2023;;15759;IE;0.0
17.11.2023;26.11.2023;15760;IE;0.0
17.07.2023;;15761;IE;0.0
21.11.2023;27.11.2023;15762;IE;0.0
17.02.2023;27.02.2023;15763;IE;0.0
01.06.2023;08.06.2023;15764;IE;0.0
27.03.2023;02.04.2023;15765;IE;0.0
21.05.2023;28.05.2023;15766;IE;0.0
17.02.2023;23.02.2023;15767;IE;0.0
19.07.2023;28.07.2023;15768;IE;0.0
07.12.2023;12.12.2023;15769;IE;0.0
08.12.2023;09.12.2023;15770;IE;0.0
16.02.2023;;15771;IE;0.0
30.05.2023;;15772;IE;0.0
01.04.2023;04.04.2023;15773;IE;0.0
26.10.2023;29.10.2023;15774;IE;0.0
22.05.2023;;15775;IE;0.0
26.06.2023;;15776;IE;0.0
11.01.2023;;15777;IE;0.0
05.12.2023;11.12.2023;15778;IE;0.0
10.02.2023;;15779;IE;0.0
17.12.2023;26.12.2023;15780;IE;0.0
05.11.2023;;15781;IE;0.0
07.09.2023;18.09.2023;15782;IE;0.0
12.12.2023;23.12.2023;15783;IE;0.0
23.03.2023;;15784;IE;0.0
25.02.2023;;15785;IE;
18.02.2023;26.02.2023;15786;IE;0.0
23.10.2023;30.10.2023;15787;IE;0.0
28.06.2023;;15788;IE;0.0
09.08.2023;;15789;IE;0.0
03.02.2023;;15790;IE;0.0
28.11.2023;;15791;IE;0.0
09.04.2023;20.04.2023;15792;IE;0.0
18.03.2023;28.03.2023;15793;IE;0.0
15.01.2023;20.01.2023;15794;IE;0.0
21.02.2023;;15795;IE;0.0
02.06.2023;;15796;IE;0.0
24.12.2023;;15797;IE;0.0
21.10.2023;;15798;IE;0.0
15.11.2023;22.11.2023;15799;IE;0.0
23.08.2023;29.08.2023;15800;IE;1.0
23.06.2023;29.06.2023;15801;IE;0.0
07.01.2023;16.01.2023;15802;IE;0.0
14.01.2023;;15803;IE;0.0
18.08.2023;29.08.2023;15804;IE;0.0
08.08.2023;;15805;IE;0.0
06.04.2023;09.04.2023;15806;IE;0.0
05.12.2023;08.12.2023;15807;IE;0.0
12.07.2023;16.07.2023;15808;IE;0.0
30.04.2023;10.05.2023;15809;IE;0.0
28.07.2023;;15810;IE;0.0
19.07.2023;;15811;IE;0.0
09.03.2023;17.03.2023;15812;IE;0.0
11.10.2023;;15813;IE;0.0
22.01.2023;;15814;IE;0.0
05.01.2023;15.01.2023;15815;IE;0.0
31.01.2023;02.02.2023;15816;IE;0.0
26.02.2023;;15817;IE;0.0
04.12.2023;;15818;IE;0.0
15.02.2023;;15819;IE;0.0
12.07.2023;13.07.2023;15820;IE;0.0
26.06.2023;06.07.2023;15821;IE;0.0
19.11.2023;25.11.2023;15822;IE;0.0
09.11.2023;;15823;IE;0.0
15.10.2023;24.10.2023;15824;IE;0.0
05.09.2023;14.09.2023;15825;IE;0.0
02.12.2023;;15826;IE;1.0
20.04.2023;;15827;IE;1.0
31.10.2023;08.11.2023;15828;IE;0.0
30.10.2023;04.11.2023;15829;IE;0.0
03.03.2023;;15830;IE;0.0
30.08.2023;;15831;IE;0.0
16.03.2023;26.03.2023;15832;IE;0.0
04.01.2023;05.01.2023;15833;IE;1.0
26.07.2023;30.07.2023;15834;IE;0.0
27.08.2023;07.09.2023;15835;IE;0.0
18.11.2023;25.11.2023;15836;IE;0.0
06.07.2023;10.07.2023;15837;IE;0.0
26.06.2023;;15838;IE;0.0
12.01.2023;;15839;IE;0.0
27.02.2023;05.03.2023;15840;IE;0.0
02.11.2023;10.11.2023;15841;IE;0.0
06.11.2023;;15842;IE;0.0
04.03.2023;;15843;IE;0.0
10.10.2023;17.10.2023;15844;IE;0.0
11.05.2023;;15845;IE;0.0
14.01.2023;16.01.2023;15846;IE;1.0
26.03.2023;03.04.2023;15847;IE;0.0
09.01.2023;20.01.2023;15848;IE;0.0
06.02.2023;;15849;IE;0.0
25.08.2023;;15850;IE;1.0
06.06.2023;07.06.2023;15851;IE;0.0
27.06.2023;05.07.2023;15852;IE;0.0
09.08.2023;11.08.2023;15853;IE;0.0
24.10.2023;03.11.2023;15854;IE;0.0
10.03.2023;;15855;IE;1.0
17.08.2023;;15856;IE;0.0
22.12.2023;02.01.2024;15857;IE;
30.09.2023;;15858;IE;0.0
25.01.2023;04.02.2023;15859;IE;0.0
23.11.2023;25.11.2023;15860;IE;0.0
16.03.2023;24.03.2023;15861;IE;0.0
04.08.2023;12.08.2023;15862;IE;0.0
01.09.2023;;15863;IE;0.0
08.04.2023;10.04.2023;15864;IE;0.0
20.10.2023;;15865;IE;0.0
09.12.2023;;15866;IE;0.0
06.03.2023;;15867;IE;0.0
18.12.2023;25.12.2023;15868;IE;1.0
06.04.2023;;15869;IE;0.0
27.06.2023;04.07.2023;15870;IE;1.0
01.08.2023;09.08.2023;15871;IE;0.0
29.01.2023;01.02.2023;15872;IE;0.0
13.01.2023;;15873;IE;0.0
01.07.2023;03.07.2023;15874;IE;0.0
08.06.2023;;15875;IE;0.0
09.03.2023;;15876;IE;0.0
17.03.2023;;15877;IE;0.0
20.10.2023;28.10.2023;15878;IE;0.0
06.07.2023;;15879;IE;0.0
30.09.2023;;15880;IE;0.0
17.07.2023;28.07.2023;15881;IE;1.0
25.12.2023;;15882;IE;0.0
26.11.2023;;15883;IE;1.0
18.06.2023;27.06.2023;15884;IE;0.0
29.04.2023;;15885;IE;0.0
04.03.2023;;15886;IE;0.0
31.10.2023;03.11.2023;15887;IE;0.0
15.01.2023;;15888;IE;0.0
20.12.2023;;15889;IE;0.0
16.07.2023;27.07.2023;15890;IE;0.0
12.06.2023;18.06.2023;15891;IE;0.0
08.03.2023;13.03.2023;15892;IE;0.0
30.05.2023;07.06.2023;15893;IE;0.0
15.03.2023;;15894;IE;0.0
08.02.2023;16.02.2023;15895;IE;0.0
06.10.2023;;15896;IE;0.0
16.05.2023;26.05.2023;15897;IE;0.0
29.09.2023;;15898;IE;0.0
11.07.2023;;15899;IE;0.0
19.06.2023;;15900;IE;0.0
25.03.2023;27.03.2023;15901;IE;0.0
14.07.2023;21.07.2023;15902;IE;0.0
14.09.2023;17.09.2023;15903;IE;0.0
04.03.2023;;15904;IE;0.0
13.02.2023;16.02.2023;15905;IE;0.0
02.05.2023;10.05.2023;15906;IE;0.0
07.09.2023;11.09.2023;15907;IE;0.0
18.02.2023;25.02.2023;15908;IE;0.0
28.09.2023;08.10.2023;15909;IE;0.0
17.01.2023;20.01.2023;15910;IE;1.0
28.02.2023;;15911;IE;0.0
11.10.2023;;15912;IE;0.0
02.09.2023;;15913;IE;0.0
21.03.2023;;15914;IE;0.0
25.04.2023;05.05.2023;15915;IE;0.0
16.03.2023;24.03.2023;15916;IE;0.0
05.03.2023;10.03.2023;15917;IE;0.0
20.09.2023;23.09.2023;15918;IE;0.0
15.07.2023;22.07.2023;15919;IE;0.0
10.09.2023;;15920;IE;0.0
12.01.2023;14.01.2023;15921;IE;0.0
15.06.2023;;15922;IE;0.0
08.01.2023;17.01.2023;15923;IE;0.0
05.08.2023;08.08.2023;15924;IE;0.0
16.07.2023;20.07.2023;15925;IE;0.0
16.10.2023;24.10.2023;15926;IE;0.0
26.11.2023;;15927;IE;0.0
18.12.2023;;15928;IE;0.0
23.02.2023;;15929;IE;0.0
30.08.2023;10.09.2023;15930;IE;0.0
28.11.2023;02.12.2023;15931;IE;0.0
20.08.2023;30.08.2023;15932;IE;
29.07.2023;04.08.2023;15933;IE;0.0
10.12.2023;13.12.2023;15934;IE;0.0
29.11.2023;;15935;IE;0.0
18.12.2023;;15936;IE;0.0
11.03.2023;14.03.2023;15937;IE;0.0
19.06.2023;23.06.2023;15938;IE;0.0
15.09.2023;;15939;IE;1.0
05.05.2023;15.05.2023;15940;IE;0.0
27.02.2023;04.03.2023;15941;IE;1.0
13.03.2023;24.03.2023;15942;IE;0.0
18.04.2023;19.04.2023;15943;IE;0.0
05.08.2023;;15944;IE;0.0
23.03.2023;;15945;IE;0.0
20.11.2023;26.11.2023;15946;IE;0.0
16.08.2023;18.08.2023;15947;IE;0.0
12.05.2023;;15948;IE;0.0
01.12.2023;05.12.2023;15949;IE;0.0
25.09.2023;;15950;IE;0.0
15.05.2023;;15951;IE;0.0
12.11.2023;20.11.2023;15952;IE;0.0
08.05.2023;09.05.2023;15953;IE;0.0
01.05.2023;;15954;IE;0.0
03.07.2023;14.07.2023;15955;IE;0.0
20.09.2023;24.09.2023;15956;IE;0.0
22.10.2023;24.10.2023;15957;IE;0.0
23.10.2023;;15958;IE;0.0
